,enota,okraj,id,naslov
8987,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,14,"OŠ P. Voranca MB, Gosposvetska c. 10"
8988,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,15,"OŠ P. Voranca MB, Gosposvetska c. 10"
8989,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,18,"GD Fram,Turnerjeva ul. 105"
8990,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,20,"Vaški dom Požeg, Požeg 17"
8991,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,21,"Vaški dom Morje, Priolova c. 54"
8992,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,22,"Vaški dom Loka, Loka pri Framu 13"
8993,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,23,"Vaški dom Kopivnik, Kopivnik 4 a"
8994,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,24,"Vaški dom Ranče, Ranče 174"
8995,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,25,"Vaški dom Planica, Planica 17c"
8996,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,26,"OŠ Rače, Grajski trg 1"
8997,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,27,"OŠ Rače, Grajski trg 1"
8998,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,28,"GD Podova, Podova 26"
8999,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,29,"GD Gorica, Sp. Gorica 55a"
9000,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,31,"OŠ R. Robiča, Limbuška c. 62"
9001,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,32,"KD Zg. Polskava, Mladinska ul. 12"
9002,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,34,"LD Polskava, Bukovec 2"
9003,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,35,"Kalan Olga, Ogljenšak 10"
9004,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,37,"KS Sp. Polskava, Sp. Polskava 270"
9005,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,38,"MD Pokoše, Pokoše 25d"
9006,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,39,"Društvo KKS Pragersko, Kolodvorska ul. 9"
9007,VE 7000 - MARIBOR,VO 7005 - MARIBOR 1,40,"Varga Cirila, Šarhova ul. 14"
9104,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,1,"OŠ M. Konšak, Prekmurska ul. 67"
9105,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,2,"MČ Tezno, Panonska ul. 12"
9106,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,3,"MČ Tezno, Panonska ul. 12"
9107,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,4,"KS Marjeta, Marjeta 57a"
9108,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,5,"GD Trniče, Trniče 30"
9109,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,6,"ŠD Loka Rošnja, Loka 23a"
9110,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,7,"KD Rošnja, Rošnja 40a"
9111,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,8,"GD Zlatoličje, Zlatoličje 10"
9112,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,9,"ZP Starše, Starše 78c"
9113,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,10,"KS Prepolje, Prepolje 62"
9114,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,11,"OŠ Slivnica, Mariborska c. 4"
9115,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,12,"OŠ Slivnica, Mariborska c. 4"
9116,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,13,"AMD Orehova vas, Orehova c. 26"
9117,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,14,"KC Hotinja vas, Hotinjska c. 127"
9118,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,15,"Knjižnica Hoče, Sršakova ul. 2"
9119,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,16,"KD Hoče, Pohorska c. 15"
9120,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,17,"FKBV Pivola, Pivola 10"
9121,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,18,"VeGeC Rogoza, Rogoška c. 60"
9122,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,19,"VO Bohova, Bohova 2a"
9123,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,20,"KD Hoče, Pohorska c. 15"
9124,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,21,"KS Dravski Dvor, Kidričeva c. 9"
9125,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,22,"OŠ Miklavž-Dobrovce, Šolska ul. 1"
9126,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,23,"KS Skoke, Uskoška ul. 58"
9127,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,24,"KD Miklavž, Cesta v Rogozo 11"
9128,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,25,"KD Miklavž, Cesta v Rogozo 11"
9129,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,26,"Bell Center, Ptujska c. 13"
9130,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,27,"MČ Tezno, Panonska ul. 12"
9131,VE 7000 - MARIBOR,VO 7006 - MARIBOR 2,30,"DK Brunšvik, Brunšvik 49b"
9228,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,1,"OŠ Žitečka vas, Zg. Duplek 98"
9229,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,2,"Občina Duplek, Trg slovenske osamosvojitve 1"
9230,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,3,"OŠ Dvorjane, Dvorjane 15"
9231,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,4,"KD Vurberk, Vurberk 95"
9232,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,5,"Večnamenski prostor pri igrišču, Zimica 46c"
9233,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,6,"KD Korena, Zg. Korena 26"
9234,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,7,"GD Brezje, Dupleška 35"
9235,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,8,"MČ Brezje, Na trati 2"
9236,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,9,"GD Dogoše, Dupleška 237"
9237,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,10,"KS Malečnik, Malečnik 51"
9238,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,11,"OŠ Malečnik, Malečnik 61"
9239,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,12,"Bivša KS, Ruperče 1"
9240,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,13,"OŠ Tone Čufar, Zrkovska 67"
9241,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,14,"OŠ Tone Čufar, Zrkovska 67"
9242,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,15,"OŠ Tone Čufar, Zrkovska 67"
9243,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,16,"GD Zrkovci, Zrkovci 73"
9244,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,17,"OŠ Tone Čufar, Zrkovska 67"
9245,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,18,"Waldorfski vrtec, Wilsonova 18"
9246,VE 7000 - MARIBOR,VO 7007 - MARIBOR 3,20,"DK, Počehovska 19"
9342,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,2,"Razstavni salon, Grajska ul. 7"
9343,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,3,"Razstavni salon, Grajska ul.7"
9344,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,4,"Sr.gradbena šola,Smetanova 35"
9345,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,6,"DK Krčevina, Šubičeva ul. 11"
9346,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,7,"OŠ B. Polančič, Prešernova 19"
9347,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,8,"OŠ F.R. Stane, Kersnikova 10"
9348,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,10,"OŠ F.R. Stane, Kersnikova 10"
9349,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,11,"OŠ B. Polančič, Prešernova 19"
9350,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,12,"DK , V zavoju 40 b"
9351,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,15,"Slovenska filantropija, Kacova 1"
9352,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,17,"Sr.gradbena šola,Smetanova 35"
9353,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,18,"Sr.gradbena šola,Smetanova 35"
9354,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,19,"Sr.gradbena šola,Smetanova 35"
9355,VE 7000 - MARIBOR,VO 7008 - MARIBOR 4,20,"Sr.gradbena šola,Smetanova 35"
9451,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,1,"OŠ Janko Padežnik, Iztokova ul.6"
9452,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,2,"OŠ Janko Padežnik, Iztokova ul.6"
9453,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,3,"Dom pod Gorco, Pekrska 56"
9454,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,4,"Prometna šola, Preradovičeva ul.33"
9455,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,5,"Prometna šola, Preradovičeva ul.33"
9456,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,6,"Prometna šola, Preradovičeva ul.33"
9457,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,7,"Prometna šola, Preradovičeva ul.33"
9458,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,8,"MČ Magdalena, Preradovičeva ul. 1"
9459,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,9,"Društvo AMD Maribor-Tabor, Ul. heroja Zidanška 8"
9460,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,10,"Dom Lizike Jančar, Titova c. 24a"
9461,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,11,"Dom Lizike Jančar, Titova c. 24a"
9462,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,12,"Dom Lizike Jančar, Titova c. 24a"
9463,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,13,"OŠ borcev za severno mejo, Borcev za sev.mejo 16"
9464,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,14,"OŠ Draga Kobala, Tolstojeva ul.3"
9465,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,15,"OŠ Draga Kobala, Tolstojeva ul. 3"
9466,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,16,"OŠ Draga Kobala, Tolstojeva ul. 3"
9467,VE 7000 - MARIBOR,VO 7009 - MARIBOR 5,17,"OŠ Draga Kobala, Tolstojeva ul.3"
9563,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,1,"OŠ L. Pliberška, Lackova c. 4"
9564,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,2,"Hišni svet, Borova vas 24"
9565,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,3,"MČ Radvanje, Lackova c. 43b"
9566,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,4,"Vrtec Radvanje, Grizoldova ul. 1"
9567,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,5,"DRAŠ Center, Pohorska ul. 57"
9568,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,8,"MČ Nova vas, Radvanjska c. 65"
9569,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,9,"OŠ Tabor I, Ul. A. Tovornika 21"
9570,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,10,"ZD Nova vas, C. prol. brigad 71"
9571,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,11,"OŠ L. Štuklja, Klinetova ul. 18"
9572,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,12,"OŠ L. Štuklja, Klinetova ul. 18"
9573,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,14,"OŠ Tabor I, Ul. A. Tovornika 21"
9574,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,15,"Hišni svet, Knafelčeva ul. 28"
9575,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,16,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19"
9576,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,17,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19"
9577,VE 7000 - MARIBOR,VO 7010 - MARIBOR 6,19,"Dom krajanov, Razvanjska c. 22"
9673,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,1,"Vrtec Jadvige Golež, Betnavska c.100"
9674,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,2,"HS, Radvanjska c. 61"
9675,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,3,"HS, Radvanjska c. 61"
9676,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,5,"Vrtec Jadvige Golež, Betnavska c. 100"
9677,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,6,"DRU, Gorkega ul. 48"
9678,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,7,"OŠ A. Besednjak, Celjska ul. 11"
9679,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,8,"OŠ A. Besednjak, Celjska ul. 11"
9680,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,10,"OŠ A. Besednjak, Celjska ul. 11"
9681,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,11,"MČ Tabor, Metelkova 63"
9682,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,13,"OŠ borcev za sev. mejo, Borcev za sev. mejo 16"
9683,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,15,"OŠ S. Klavore, Štrekljeva ul. 31"
9684,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,17,"OŠ S. Klavore, Štrekljeva ul. 31"
9685,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,19,"OŠ M. Konšak, Prekmurska ul. 67"
9686,VE 7000 - MARIBOR,VO 7011 - MARIBOR 7,20,"OŠ M. Konšak, Prekmurska ul. 67"
9782,VE 8000 - PTUJ,VO 8001 - LENDAVA,1,"Center za zaščito in reševanje,Velika Polana 109a"
9783,VE 8000 - PTUJ,VO 8001 - LENDAVA,2,"Medgeneracijski center (Bukovje),Mala Polana 42"
9784,VE 8000 - PTUJ,VO 8001 - LENDAVA,3,"Medgeneracijski center, Brezovica 47a"
9785,VE 8000 - PTUJ,VO 8001 - LENDAVA,4,"Črenšovci I,Kulturna dvorana, Ul. Prekm. čete 23"
9786,VE 8000 - PTUJ,VO 8001 - LENDAVA,5,"Vaški dom Trnje, Trnje 46"
9787,VE 8000 - PTUJ,VO 8001 - LENDAVA,6,"Vaški dom Žižki, Žižki 48b"
9788,VE 8000 - PTUJ,VO 8001 - LENDAVA,7,"Gasilski muzej PGD, Dolnja Bistrica 72c "
9789,VE 8000 - PTUJ,VO 8001 - LENDAVA,8,"Gasilski dom, Srednja Bistrica 52a"
9790,VE 8000 - PTUJ,VO 8001 - LENDAVA,9,"Gasilski dom, Gornja Bistrica 116a"
9791,VE 8000 - PTUJ,VO 8001 - LENDAVA,10,"Športno medgeneracijski center, Kobilje 16a"
9792,VE 8000 - PTUJ,VO 8001 - LENDAVA,11,"Zadružni dom, Pince Marof 30"
9793,VE 8000 - PTUJ,VO 8001 - LENDAVA,12,"Gasilski dom, Pince, Lendavska cesta 45"
9794,VE 8000 - PTUJ,VO 8001 - LENDAVA,13,"Dolina - stara šola, Dolina, Glavna ul. 5"
9795,VE 8000 - PTUJ,VO 8001 - LENDAVA,14,"Vaški dom Čentiba, Čentiba, Glavna ul.92"
9796,VE 8000 - PTUJ,VO 8001 - LENDAVA,15,"Petišovci I, gasilski dom, Rudarska ul. 24"
9797,VE 8000 - PTUJ,VO 8001 - LENDAVA,16,"Petišovci II, gasilski dom, Rudarska ul. 24"
9798,VE 8000 - PTUJ,VO 8001 - LENDAVA,17,"Večnam. objekt, Lendavske Gorice 222 (vaški dom)"
9799,VE 8000 - PTUJ,VO 8001 - LENDAVA,18,"Večnam. objekt, Lendavske Gorice 222 (vaški dom)"
9800,VE 8000 - PTUJ,VO 8001 - LENDAVA,19,"Vaški dom Dolga vas, Opekarniška c.2"
9801,VE 8000 - PTUJ,VO 8001 - LENDAVA,20,"Vaški dom Trimlini, Trimlini 33"
9802,VE 8000 - PTUJ,VO 8001 - LENDAVA,21,"Lendava I - DOŠ I Lendava, Kranjčeva ulica 44"
9803,VE 8000 - PTUJ,VO 8001 - LENDAVA,22,"Lendava II-Center za zaš. in reševanje,Glavna u.96"
9804,VE 8000 - PTUJ,VO 8001 - LENDAVA,23,"Lendava III-Dvoj. srednja šola, Kolodvorska ul. 2e"
9805,VE 8000 - PTUJ,VO 8001 - LENDAVA,24,"Mostje - NK Mostje, Mostje brez hš."
9806,VE 8000 - PTUJ,VO 8001 - LENDAVA,25,"DOŠ, Genterovci, Šolska ul.2"
9807,VE 8000 - PTUJ,VO 8001 - LENDAVA,26,"Vaški dom Kamovci, Kamovci 53"
9808,VE 8000 - PTUJ,VO 8001 - LENDAVA,27,"Vaško gasilski dom Žitkovci, Žitkovci 32"
9809,VE 8000 - PTUJ,VO 8001 - LENDAVA,28,"Gasilski dom, Radmožanci 39a"
9810,VE 8000 - PTUJ,VO 8001 - LENDAVA,29,"Vaško gasilski dom Strehovci, Strehovci 29"
9811,VE 8000 - PTUJ,VO 8001 - LENDAVA,30,"Dobrovnik I-Center za zaš. in reše.,Dobrovnik 297j"
9812,VE 8000 - PTUJ,VO 8001 - LENDAVA,31,"Stara šola Gornji Lakoš, G.Lakoš,Glavna ul.61"
9813,VE 8000 - PTUJ,VO 8001 - LENDAVA,32,"Vaški dom, Dolnji Lakoš, Gasilska ul. 1"
9814,VE 8000 - PTUJ,VO 8001 - LENDAVA,33,"Vaški dom Gaberje, Gaberje, Glavna ul.52"
9815,VE 8000 - PTUJ,VO 8001 - LENDAVA,34,"Stara šola Kapca, Kapca, Glavna ul.6"
9816,VE 8000 - PTUJ,VO 8001 - LENDAVA,35,"Vaški dom Kot, Kot, Mlinska ulica 21"
9817,VE 8000 - PTUJ,VO 8001 - LENDAVA,36,"Hotiza - gasilski dom, Hotiza, Petrova ul. 16"
9818,VE 8000 - PTUJ,VO 8001 - LENDAVA,37,"Odranci I, Vaški dom Odranci, Panonska ul.33"
9819,VE 8000 - PTUJ,VO 8001 - LENDAVA,38,"Odranci II, Vaški dom Odranci, Panonska ul.33"
9820,VE 8000 - PTUJ,VO 8001 - LENDAVA,39,"Odranci III, Vaški dom Odranci, Panonska ul.33"
9821,VE 8000 - PTUJ,VO 8001 - LENDAVA,40,"Vaško,kulturni in gasil.dom Gomilica, Gomilica 49"
9822,VE 8000 - PTUJ,VO 8001 - LENDAVA,41,"Vaško gasilski dom Nedelica, Nedelica 132"
9823,VE 8000 - PTUJ,VO 8001 - LENDAVA,42,"Vaško gasilski dom Renkovci, Renkovci 68"
9824,VE 8000 - PTUJ,VO 8001 - LENDAVA,43,"Turnišče I, Občina Turnišče, Ul. Št. Kovača 73"
9825,VE 8000 - PTUJ,VO 8001 - LENDAVA,44,"Dobrovnik II, DOŠ Dobrovnik,Dobrovnik 266j"
9826,VE 8000 - PTUJ,VO 8001 - LENDAVA,45,"Benica, zadružni dom, Pince Marof 30"
9827,VE 8000 - PTUJ,VO 8001 - LENDAVA,46,"Črenšovci II,Kulturna dvorana, Ul. Prekm. čete 23"
9828,VE 8000 - PTUJ,VO 8001 - LENDAVA,47,"Turnišče II,OŠ Turnišče,Turnišče,Prešernova ul.2"
9924,VE 8000 - PTUJ,VO 8002 - ORMOŽ,1,"Šola Runeč, Runeč 26"
9925,VE 8000 - PTUJ,VO 8002 - ORMOŽ,3,"Mlakar Franc, Pavlovski Vrh 1"
9926,VE 8000 - PTUJ,VO 8002 - ORMOŽ,4,"KS Ivanjkovci, Ivanjkovci 1"
9927,VE 8000 - PTUJ,VO 8002 - ORMOŽ,5,"Petek Nives, Cerovec Stanka Vraza 31"
9928,VE 8000 - PTUJ,VO 8002 - ORMOŽ,6,"GD Žerovinci, Žerovinci 7"
9929,VE 8000 - PTUJ,VO 8002 - ORMOŽ,7,"Trstenjak Marija, Lahonci 1"
9930,VE 8000 - PTUJ,VO 8002 - ORMOŽ,8,"Gorjak Zorica, Stanovno 47"
9931,VE 8000 - PTUJ,VO 8002 - ORMOŽ,9,"GD Trnovci, Trnovci 4"
9932,VE 8000 - PTUJ,VO 8002 - ORMOŽ,10,"GD Ključarovci, Spodnji Ključarovci 13"
9933,VE 8000 - PTUJ,VO 8002 - ORMOŽ,11,"GD Pršetinci, Pršetinci 24"
9934,VE 8000 - PTUJ,VO 8002 - ORMOŽ,12,"GD Koračice, Koračice 15"
9935,VE 8000 - PTUJ,VO 8002 - ORMOŽ,13,"DK Sveti Tomaž, Sveti Tomaž 44"
9936,VE 8000 - PTUJ,VO 8002 - ORMOŽ,14,"GD Savci, Savci 68"
9937,VE 8000 - PTUJ,VO 8002 - ORMOŽ,15,"GD Vitan, Vitan 4"
9938,VE 8000 - PTUJ,VO 8002 - ORMOŽ,16,"KS Kog, Kog 7"
9939,VE 8000 - PTUJ,VO 8002 - ORMOŽ,17,"Balažic Marijana, Gomila pri Kogu 25"
9940,VE 8000 - PTUJ,VO 8002 - ORMOŽ,18,"Janežič Avgust, Veliki Brebrovnik 41"
9941,VE 8000 - PTUJ,VO 8002 - ORMOŽ,19,"GVD Hermanci, Hermanci 55a"
9942,VE 8000 - PTUJ,VO 8002 - ORMOŽ,20,"DK Miklavž pri Ormožu, Miklavž pri Ormožu 35"
9943,VE 8000 - PTUJ,VO 8002 - ORMOŽ,21,"GD Središče ob Dravi, Trg talcev 3"
9944,VE 8000 - PTUJ,VO 8002 - ORMOŽ,22,"OŠ Središče ob Dravi, Slovenska c. 22"
9945,VE 8000 - PTUJ,VO 8002 - ORMOŽ,23,"ČD Grabe, Grabe 31"
9946,VE 8000 - PTUJ,VO 8002 - ORMOŽ,24,"Brunarica RD Godeninci, Godeninci bš"
9947,VE 8000 - PTUJ,VO 8002 - ORMOŽ,25,"DK Obrež, Obrež 85"
9948,VE 8000 - PTUJ,VO 8002 - ORMOŽ,26,"Zajc Jože, Šalovci 12"
9949,VE 8000 - PTUJ,VO 8002 - ORMOŽ,27,"VD Lešnica, Lešnica 20a"
9950,VE 8000 - PTUJ,VO 8002 - ORMOŽ,28,"Bogša Ivan, Litmerk 15b"
9951,VE 8000 - PTUJ,VO 8002 - ORMOŽ,29,"VD Dobrava, Dobrava 17b"
9952,VE 8000 - PTUJ,VO 8002 - ORMOŽ,30,"GD Hardek, Hardek 15"
9953,VE 8000 - PTUJ,VO 8002 - ORMOŽ,31,"VD Pavlovci, Pavlovci 15e"
9954,VE 8000 - PTUJ,VO 8002 - ORMOŽ,32,"Stara šola Hum, Hum pri Ormožu 1"
9955,VE 8000 - PTUJ,VO 8002 - ORMOŽ,33,"GD Loperšice, Loperšice 3"
9956,VE 8000 - PTUJ,VO 8002 - ORMOŽ,34,"VD Frankovci, Frankovci 26a"
9957,VE 8000 - PTUJ,VO 8002 - ORMOŽ,35,"VD Pušenci, Pušenci 27a"
9958,VE 8000 - PTUJ,VO 8002 - ORMOŽ,36,"DD Ormož, Ljutomerska c. 30"
9959,VE 8000 - PTUJ,VO 8002 - ORMOŽ,37,"DK Ormož, Skolibrova ul. 17"
9960,VE 8000 - PTUJ,VO 8002 - ORMOŽ,38,"Dom MZU Ormož, Ul. dr. Hrovata 8"
9961,VE 8000 - PTUJ,VO 8002 - ORMOŽ,39,"Leben Miran, Hajndl 1"
9962,VE 8000 - PTUJ,VO 8002 - ORMOŽ,40,"GD Velika Nedelja, Velika Nedelja 8a"
9963,VE 8000 - PTUJ,VO 8002 - ORMOŽ,41,"GD Senešci, Senešci 9"
9964,VE 8000 - PTUJ,VO 8002 - ORMOŽ,42,"Cimerman Janko, Šardinje 54a"
9965,VE 8000 - PTUJ,VO 8002 - ORMOŽ,43,"GD Trgovišče, Trgovišče 31"
9966,VE 8000 - PTUJ,VO 8002 - ORMOŽ,44,"Bombekova hiša, Velika Nedelja 10"
9967,VE 8000 - PTUJ,VO 8002 - ORMOŽ,45,"Vesenjak Mihaela, Vičanci 10"
9968,VE 8000 - PTUJ,VO 8002 - ORMOŽ,46,"GD Cvetkovci, Cvetkovci bš"
9969,VE 8000 - PTUJ,VO 8002 - ORMOŽ,47,"VD Osluševci, Osluševci 20"
9970,VE 8000 - PTUJ,VO 8002 - ORMOŽ,48,"KS Podgorci, Podgorci 23b"
9971,VE 8000 - PTUJ,VO 8002 - ORMOŽ,49,"GD Bresnica, Bresnica 19"
9972,VE 8000 - PTUJ,VO 8002 - ORMOŽ,50,"Megla Albin, Strjanci 19"
10068,VE 8000 - PTUJ,VO 8003 - LJUTOMER,1,"CEZANJEVCI - GASILSKI DOM, Cezanjevci 46a"
10069,VE 8000 - PTUJ,VO 8003 - LJUTOMER,2,"VOGRIČEVCI - GASILSKI DOM, Vogričevci 13a"
10070,VE 8000 - PTUJ,VO 8003 - LJUTOMER,3,"CVEN - GASILSKI DOM, Cven 49a"
10071,VE 8000 - PTUJ,VO 8003 - LJUTOMER,4,"MOTA - GASILSKI DOM, Mota 16b"
10072,VE 8000 - PTUJ,VO 8003 - LJUTOMER,5,"KRAPJE - GASILSKI DOM SP. KRAPJE, Krapje 43"
10073,VE 8000 - PTUJ,VO 8003 - LJUTOMER,6,"ŠALINCI - GASILSKI DOM, Šalinci 29"
10074,VE 8000 - PTUJ,VO 8003 - LJUTOMER,7,KULTURNI DOM Križevci pri Ljutomeru 11
10075,VE 8000 - PTUJ,VO 8003 - LJUTOMER,8,"STARA NOVA VAS - GASILSKI DOM, Stara Nova vas 27a"
10076,VE 8000 - PTUJ,VO 8003 - LJUTOMER,9,"BUČEČOVCI - GASILSKI DOM, Bučečovci 19"
10077,VE 8000 - PTUJ,VO 8003 - LJUTOMER,10,"VUČJA VAS - GASILSKI DOM, Vučja vas 2"
10078,VE 8000 - PTUJ,VO 8003 - LJUTOMER,11,"TRGOVINA MS, Ključarovci pri Ljutomeru 19"
10079,VE 8000 - PTUJ,VO 8003 - LJUTOMER,12,"LUKAVCI - GASILSKI DOM, Lukavci 8"
10080,VE 8000 - PTUJ,VO 8003 - LJUTOMER,13,"LJUTOMER - DOM KULTURE, Prešernova ulica 20"
10081,VE 8000 - PTUJ,VO 8003 - LJUTOMER,14,"LJUTOMER-GIMNAZIJA F. MIKLOŠIČA, Prešernova ul. 34"
10082,VE 8000 - PTUJ,VO 8003 - LJUTOMER,15,"LJUTOMER - DOM UPOKOJENCEV, Ormoška cesta 33"
10083,VE 8000 - PTUJ,VO 8003 - LJUTOMER,16,"BABINCI/NORŠINCI-GASILSKI DOM, Babinci 20"
10084,VE 8000 - PTUJ,VO 8003 - LJUTOMER,17,"SP. KAMENŠČAK - GASILSKI DOM, Sp. Kamenščak 35f"
10085,VE 8000 - PTUJ,VO 8003 - LJUTOMER,18,"LOGAROVCI - BIVŠA KS, Logarovci 22"
10086,VE 8000 - PTUJ,VO 8003 - LJUTOMER,19,"MALA NEDELJA - KULTURNI DOM, Mala Nedelja 21"
