,address,lat,lon
2151,"Hiša Vozelj Rada, Kal 3, Zagorje ob Savi",46.1150162,14.9511406
2152,"PGD Tirna, Tirna 16, Zagorje ob Savi",46.1042477,14.9073006
2153,"PGD Podkum, Podkum 16, Podkum",46.0436306,15.0044441
2158,"Sejna soba Občine Kozje, Kozje 37, 3260 Kozje",46.0716144,15.555822
2159,"KD Lesično, Lesično 5c, 3261 Lesično",46.1027201,15.5204598
2161,"DK Podsreda, Podsreda 31, 3257 Podsreda",46.042684,15.5920959
2163,"GD Podčetrtek, Slake 3, 3254 Podčetrtek",46.1508745,15.5975468
2164,"GD Imeno, Imeno 38a, 3254 Podčetrtek",46.1341754,15.6016885
2167,"KD Virštanj, Virštanj 11, 3254 Podčetrtek",46.1289563,15.5589057
2168,"GD Kostrivnica, Zg. Kostrivnica 10a, 3241 Podplat",46.2606025,15.5911688
2169,"Aleš Tadina PP, Sp. Gabernik 35, 3241 Podplat",46.2660862,15.5707828
2183,"VGD Donačka Gora, Donačka Gora 4c, 3252 Rogatec",46.24546,15.7218685
2184,"Dvorana KD Rogatec,Strmolska ul. 6, 3252 Rogatec",46.2355518,15.7196216
2187,"OŠ Lemberg, Lemberg/Šmarju 13, 3241 Podplat",46.2452098,15.551291
2188,"GD Mestinje, Mestinje 19, 3241 Podplat",46.2374969,15.5644119
2192,"GKD Šentvid, Šentvid 30, 3231 Grobelno",46.2251515,15.4630572
2193,"Bar Kincel, Grobelno-del 21,3231 Grobelno",46.2136886,15.4410994
2203,"Slomškov dom Slov. Bistrica, Trg Alfonza Šarha 2",46.3954465,15.5746532
2204,"Dom vaščanov Devina, Devina 36a",46.4057959,15.5730183
2205,"Klopce - Bar ""Grega"", Klopce 19",46.4099945,15.5987419
2207,"Jelen Franc, Visole 116",46.3999223,15.5334542
2208,"Repnik Franc, Nova Gora nad Slovensko Bistrico 75",46.4116679,15.5426327
2209,"Stopar Janez, Kovača vas 135",46.4105397,15.5541689
2210,"GD Zgornja Bistrica, Kajuhova ul. 87",46.3958206,15.549205
2212,"OŠ Pohorski odred Slovenska Bistrica, Kopališka 1",46.0416999,14.496639
2213,"OŠ Pohorski odred Slovenska Bistrica, Kopališka 1",46.0416999,14.496639
2214,"Avtohiša Jurič Slovenska Bistrica,  Lackova ul. 3",46.4055843,15.7933296
2215,"Center za starejše, Leskovarjeva ul. 16",46.3912265,15.5760415
2216,"Vaški dom Sp. Nova vas, Spodnja Nova vas 35a",46.3866114,15.5971986
2217,"DK Cigonca, Cigonca 12a",46.372475,15.5647346
2218,"Furman Vida, Preloge 10a",46.3660894,15.5033012
2219,"KS Vrhole-Preloge, Vrhole pri Slov. Konjicah 29",46.3726399,15.5190761
2220,"OŠ Zgornja Ložnica, Zgornja Ložnica 43",46.3930153,15.5086271
2221,"Košir Janez, Gladomes 77",46.3900978,15.5017064
2222,"DK in GD, Veliko Tinje 33",46.4149489,15.4998686
2224,"Tič Peter, Planina pod Šumikom 19",46.4365334,15.4733241
2225,"KS Šmartno na Pohorju, Šmartno na Pohorju 19",46.4456091,15.5382127
2226,"Pečovnik Janko, Spodnje Prebukovje 11",46.4223889,15.5623209
2227,"Furman Vilibald, Ošelj 1",46.4439346,15.5112173
2228,"Večnamenska dvorana KS, Leskovec 65",46.3879973,15.6274181
2229,"Društvo delovnih invalidov, Črešnjevec 94",46.3733275,15.6137756
2230,"Ilić Marko, Vrhloga 29",46.3637355,15.6319619
2231,"Polajžer Matej, Pretrež 15b",46.3518825,15.6286158
2232,"GD Laporje, Laporje 30",45.8709183,14.6167881
2233,"Potisk Ivan, Kočno ob Ložnici 17",46.3409433,15.6146008
2234,"Čebular Branko, Hošnica 52",46.3273232,15.5864139
2236,"Košič Anton, Križni Vrh 96",45.9316249,15.1230857
2237,"Občina Poljčane, Bistriška c. 65",46.3135865,15.5789095
2238,"Dom Dr. Jožeta Potrča Poljčane, Potrčeva ul. 1",46.0560243,14.524888
2239,"DK Poljčane, Bistriška c. 91",46.3086277,15.5782279
2240,"OŠ Sp. Poljčane, Dravinjska c. 26",46.3114403,15.5811831
2241,"KUD Andreja Stefancioza, Studenice 52",46.3009239,15.6134008
2242,"OŠ Anice Černejeve Makole, Makole 24",46.3180194,15.6681206
2243,"Koren Branko, Ložnica 28",46.2624292,15.1725965
2245,"Mihael Vantur, Pečke 28a, 2321 Makole",46.3337788,15.6746345
2246,"Berglez Jožef, Mostečno 4",46.3398478,15.6680622
2247,"ŠD Stopno, Stopno b.š.",45.9271027,15.3027642
2250,"Občina Oplotnica - KTC, Goriška c. 4",45.8870423,13.9085019
2251,"Trgovina Jurič Leopold, Čadram 48",46.3893763,15.4606729
2252,"Dečar Marjan, Koritno 7",46.3617336,14.1334524
2253,"Milena Kokol, Božje 15, 2317 Oplotnica",46.4161845,15.4216574
2254,"Pišotek Janez, Ugovec 5a",46.3948499,15.4716675
2255,"Rakovnik Anton, Malahorna 7",46.3750287,15.4364024
2256,"Večnamenska dvorana Prihova, Prihova b.š.",46.3538516,15.1018472
2257,"KS Kebelj, Kebelj 26a",46.411644,15.4556255
2258,"Smogavc Marija, Kot na Pohorju 30",46.4292523,15.4504032
2259,"Fridrih Mihael, Kot na Pohorju 9",46.4242706,15.4609438
2260,"Ribič Janez, Modrič 24",46.4113277,15.4538079
2261,"Podgrajšek Jože, Zlakova 12",46.386231,15.3985605
2264,"ZZ Vertačnik,Dobrava pri Konjicah 3b,Slov.Konjice",46.1199444,14.8153333
2266,"Dom krajanov Polene, Slov. Konjice",46.3097245,15.4135127
2267,"PROSTORI TD STOLPNIK NA ŠPORTNEM IGRIŠČU, SOJEK",46.3250658,15.3637307
2268,"OŠ Špitalič, Slov. Konjice",46.3097245,15.4135127
2271,"Dom krajanov Žiče, Žiče 20, Loče",46.3148613,15.4755776
2273,"Čonč Neža, Ličenca 30, Loče",46.3450192,15.5268042
2280,"OŠ ob Dravinji I.,Ul.Dušana Jereba 1,Slov.Konjice",46.1199444,14.8153333
2281,"OŠ ob Dravinji II,Ul.Dušana Jereba 1,Slov.Konjice",46.1199444,14.8153333
2282,"Osnovna šola Loče I., Šolska ul. 5, Loče",46.3018517,15.4985122
2283,"Osnovna šola Loče II., Šolska ul. 5, Loče",46.3018517,15.4985122
2284,"Hiša dediščine, Mlače 25a, Loče",46.3014075,15.511412
2286,"Kušar Zdenko, Stenica 44, Vitanje",46.3765118,15.3342051
2287,"Hrovat Milan, Hudinja 23, Vitanje",46.407144,15.3164397
2288,"Brodej Jože, Brezen 55, Vitanje",46.3792979,15.2703049
2289,"NAVRŠNIK ALENKA, PAKA 42, VITANJE",46.4243523,15.2649326
2292,"VEČGENERACIJSKI CENTER ZREČE,C. NA ROGLO 13B,ZREČE",46.1199444,14.8153333
2293,"PROSTORI BIVŠE BANKE ZREČE, C. NA ROGLO 13B, ZREČE",46.3857627,15.3775093
2294,"Osnovna šola Zreče, Šolska c. 3, Zreče",46.3740125,15.3897259
2295,"CŠOD GORENJE, GORENJE PRI ZREČAH 19",46.4032306,15.3924907
2296,"Dom krajanov Resnik, Resnik 18, Zreče",46.4255967,15.3526252
2297,"Taborniški dom, Skomarje 32, Zreče",46.4125264,15.3422076
2298,"Dom krajanov Stranice, Stranice 37, Zreče",46.361776,15.363717
2299,"Dom krajanov Dobrovlje, Dobrava 78, Zreče",46.3541564,15.4060193
2300,"DK Bistrica ob Dravi, Ulica 27. decembra 2",46.5561268,15.5549467
2301,"Gostilna Koper, Log 84",46.5401753,15.5470008
2302,"Občina Lovrenc, Spodnji trg 8",46.1652847,14.3083547
2303,"OŠ Lovrenc, Šolska ul. 6",46.556488,15.5820305
2304,"PC Lovrenc, Gornji trg 62",46.045708,14.5090289
2305,"Pošta Činžat, Činžat 28",46.5413259,15.4326793
2306,"DK Bezena, Bezena 17",46.5463158,15.5304018
2307,"LD Lobnica, Lobnica 20 c",46.5190818,15.5175801
2308,"JZ RAST Ruše, Mariborska c. 31",46.5905587,15.0268526
2309,"Knjižnica J.G. Ruše, Falska c. 18",46.5388376,15.5111999
2310,"GD Slemen, Sp. Slemen 27",46.5601947,15.5351152
2311,"KZ Zadružnik, Sp.Selnica 5",46.5551301,15.5141154
2312,"OŠ Selnica, Mariborska c.30",46.237033,15.2717145
2313,"Gostilna Hojnik, Janževa gora 28",46.5506922,15.4681207
2314,"OŠ Gradišče, Gradišče na Kozjaku 39",46.6401343,15.4227152
2316,"GD Smolnik, Gasilska ul. 7",46.5717583,16.2905375
2317,"DK Smolnik, Glazerjeva ul. 29",46.53163,15.4975512
2318,"Gostilna Drozg, Fala 18",46.5452422,15.4456819
2319,"OŠ Reka Pohorje, Hočko Pohorje 1",46.4889682,15.6132759
2320,"Hotel Tisa, Hočko Pohorje 40",46.4988449,15.5668104
2322,"Šolska zgradba, Šober 1",46.6186303,15.5653922
2323,"OŠ R. Robiča, Limbuška c. 62",46.5564765,15.5794737
2326,"KD Kamnica, Vrbanska c. 97",46.5731672,15.6156573
2327,"KD Kamnica, Vrbanska c. 97",46.5731672,15.6156573
2328,"Center za sluh in govor MB,Vinarska ul. 6",46.1199444,14.8153333
2329,"OŠ P. Voranca MB, Gosposvetska c. 10",46.0556729,14.5029212
2330,"OŠ P. Voranca MB, Gosposvetska c. 10",46.0556729,14.5029212
2331,"GD Fram,Turnerjeva ul. 105",46.1199444,14.8153333
2332,"Vaški dom Požeg, Požeg 17",46.4280537,15.2504465
2333,"Vaški dom Morje, Priolova c. 54",46.4404835,15.6276787
2335,"Vaški dom Kopivnik, Kopivnik 4 a",46.4601417,15.6104716
2336,"Vaški dom Ranče, Ranče 174",46.4683947,15.60779
2337,"Vaški dom Planica, Planica 17c",46.4693116,15.5669643
2338,"OŠ Rače, Grajski trg 1",46.5596928,15.6477848
2339,"OŠ Rače, Grajski trg 1",46.5596928,15.6477848
2340,"GD Podova, Podova 26",46.4349284,15.6988308
2341,"GD Gorica, Sp. Gorica 55a",46.4183483,15.6924828
2342,"OŠ R. Robiča, Limbuška c. 62",46.5564765,15.5794737
2343,"KD Zg. Polskava, Mladinska ul. 12",46.0713125,14.4522948
2344,"LD Polskava, Bukovec 2",46.4310071,15.6251466
2345,"Kalan Olga, Ogljenšak 10",46.4305691,15.6042032
2346,"KS Sp. Polskava, Sp. Polskava 270",46.4135015,15.6371004
2347,"MD Pokoše, Pokoše 25d",46.4144702,15.6073815
2348,"Društvo KKS Pragersko, Kolodvorska ul. 9",46.0559451,14.5091037
2349,"Varga Cirila, Šarhova ul. 14",46.0788207,14.5096806
2350,"OŠ M. Konšak, Prekmurska ul. 67",46.5352925,15.6730675
2351,"MČ Tezno, Panonska ul. 12",46.528558,15.6802736
2352,"MČ Tezno, Panonska ul. 12",46.528558,15.6802736
2353,"KS Marjeta, Marjeta 57a",46.4537503,15.7334922
2354,"GD Trniče, Trniče 30",46.4503449,15.7456176
2355,"ŠD Loka Rošnja, Loka 23a",45.7814173,14.0013063
2356,"KD Rošnja, Rošnja 40a",46.4763202,15.7490961
2357,"GD Zlatoličje, Zlatoličje 10",46.4513824,15.7895914
2358,"ZP Starše, Starše 78c",46.4682316,15.7644657
2359,"KS Prepolje, Prepolje 62",46.4448103,15.7624911
2360,"OŠ Slivnica, Mariborska c. 4",46.4542709,15.6772924
2361,"OŠ Slivnica, Mariborska c. 4",46.4542709,15.6772924
2362,"AMD Orehova vas, Orehova c. 26",46.4723918,15.6660036
2363,"KC Hotinja vas, Hotinjska c. 127",46.4688961,15.6777797
2364,"Knjižnica Hoče, Sršakova ul. 2",46.4966253,15.640975
2365,"KD Hoče, Pohorska c. 15",46.592206,15.16887
2366,"FKBV Pivola, Pivola 10",46.5054883,15.6225755
2367,"VeGeC Rogoza, Rogoška c. 60",46.5005287,15.6753484
2368,"VO Bohova, Bohova 2a",46.5100026,15.6529749
2369,"KD Hoče, Pohorska c. 15",46.592206,15.16887
2370,"KS Dravski Dvor, Kidričeva c. 9",46.1674073,14.3141945
2371,"OŠ Miklavž-Dobrovce, Šolska ul. 1",46.5561239,15.5826089
2372,"KS Skoke, Uskoška ul. 58",46.4866751,15.694464
2373,"KD Miklavž, Cesta v Rogozo 11",46.5016904,15.6991103
2374,"KD Miklavž, Cesta v Rogozo 11",46.5016904,15.6991103
2375,"Bell Center, Ptujska c. 13",46.5409535,15.6510332
2376,"MČ Tezno, Panonska ul. 12",46.528558,15.6802736
2377,"DK Brunšvik, Brunšvik 49b",46.4376965,15.7293259
2378,"OŠ Žitečka vas, Zg. Duplek 98",46.5169148,15.7253399
2380,"OŠ Dvorjane, Dvorjane 15",46.4952718,15.7716715
2381,"KD Vurberk, Vurberk 95",46.4890652,15.7968043
2382,"Večnamenski prostor pri igrišču, Zimica 46c",46.5366543,15.7543251
2383,"KD Korena, Zg. Korena 26",46.5192117,15.7830964
2384,"GD Brezje, Dupleška 35",46.5395205,15.6857912
2385,"MČ Brezje, Na trati 2",46.0844141,14.4676541
2386,"GD Dogoše, Dupleška 237",46.5251598,15.7050049
2387,"KS Malečnik, Malečnik 51",46.555615,15.6943888
2388,"OŠ Malečnik, Malečnik 61",46.5547899,15.7003245
2389,"Bivša KS, Ruperče 1",46.5515337,15.7442589
2390,"OŠ Tone Čufar, Zrkovska 67",46.556135,15.6721479
2391,"OŠ Tone Čufar, Zrkovska 67",46.556135,15.6721479
2392,"OŠ Tone Čufar, Zrkovska 67",46.556135,15.6721479
2393,"GD Zrkovci, Zrkovci 73",46.544647,15.708439
2394,"OŠ Tone Čufar, Zrkovska 67",46.556135,15.6721479
2395,"Waldorfski vrtec, Wilsonova 18",46.56153,15.6637894
2396,"DK, Počehovska 19",46.5771684,15.6549209
2397,"Razstavni salon, Grajska ul. 7",46.560974,15.6481197
2398,"Razstavni salon, Grajska ul.7",46.560974,15.6481197
2399,"Sr.gradbena šola,Smetanova 35",46.1199444,14.8153333
2400,"DK Krčevina, Šubičeva ul. 11",46.0516815,14.4973825
2401,"OŠ B. Polančič, Prešernova 19",46.564,15.6510954
2402,"OŠ F.R. Stane, Kersnikova 10",46.0563543,14.5043706
2403,"OŠ F.R. Stane, Kersnikova 10",46.0563543,14.5043706
2404,"OŠ B. Polančič, Prešernova 19",46.564,15.6510954
2405,"DK , V zavoju 40 b",46.5749436,15.666555
2406,"Slovenska filantropija, Kacova 1",46.5575232,15.6540504
2407,"Sr.gradbena šola,Smetanova 35",46.1199444,14.8153333
2408,"Sr.gradbena šola,Smetanova 35",46.1199444,14.8153333
2409,"Sr.gradbena šola,Smetanova 35",46.1199444,14.8153333
2410,"Sr.gradbena šola,Smetanova 35",46.1199444,14.8153333
2411,"OŠ Janko Padežnik, Iztokova ul.6",46.5574751,15.627369
2412,"OŠ Janko Padežnik, Iztokova ul.6",46.5574751,15.627369
2413,"Dom pod Gorco, Pekrska 56",46.5550458,15.6113824
2414,"Prometna šola, Preradovičeva ul.33",46.5534237,15.6250292
2415,"Prometna šola, Preradovičeva ul.33",46.5534237,15.6250292
2416,"Prometna šola, Preradovičeva ul.33",46.5534237,15.6250292
2417,"Prometna šola, Preradovičeva ul.33",46.5534237,15.6250292
2418,"MČ Magdalena, Preradovičeva ul. 1",46.5507235,15.6378486
2419,"Društvo AMD Maribor-Tabor, Ul. heroja Zidanška 8",46.5517831,15.637976
2420,"Dom Lizike Jančar, Titova c. 24a",46.5500424,15.6489663
2421,"Dom Lizike Jančar, Titova c. 24a",46.5500424,15.6489663
2422,"Dom Lizike Jančar, Titova c. 24a",46.5500424,15.6489663
2424,"OŠ Draga Kobala, Tolstojeva ul.3",46.0766437,14.5108712
2425,"OŠ Draga Kobala, Tolstojeva ul. 3",46.0766437,14.5108712
2426,"OŠ Draga Kobala, Tolstojeva ul. 3",46.0766437,14.5108712
2427,"OŠ Draga Kobala, Tolstojeva ul.3",46.0766437,14.5108712
2428,"OŠ L. Pliberška, Lackova c. 4",46.5370774,15.6193997
2429,"Hišni svet, Borova vas 24",46.5444576,15.6207696
2430,"MČ Radvanje, Lackova c. 43b",46.5377898,15.6116819
2431,"Vrtec Radvanje, Grizoldova ul. 1",46.536591,15.6028383
2432,"DRAŠ Center, Pohorska ul. 57",46.534675,15.6042496
2433,"MČ Nova vas, Radvanjska c. 65",46.5423694,15.6308939
2436,"OŠ L. Štuklja, Klinetova ul. 18",46.5399086,15.6241278
2437,"OŠ L. Štuklja, Klinetova ul. 18",46.5399086,15.6241278
2439,"Hišni svet, Knafelčeva ul. 28",46.5384215,15.6332284
2440,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19",46.5368103,15.6410162
2441,"GRAWE zavarovalnica d.d. Betnava, Ul. Eve Lovše 19",46.5368103,15.6410162
2442,"Dom krajanov, Razvanjska c. 22",46.5183237,15.6339712
2443,"Vrtec Jadvige Golež, Betnavska c.100",46.5442539,15.6385387
2444,"HS, Radvanjska c. 61",46.542874,15.6315966
2445,"HS, Radvanjska c. 61",46.542874,15.6315966
2446,"Vrtec Jadvige Golež, Betnavska c. 100",46.5442539,15.6385387
2447,"DRU, Gorkega ul. 48",46.549115,15.6352798
2448,"OŠ A. Besednjak, Celjska ul. 11",46.0658525,14.5135786
2449,"OŠ A. Besednjak, Celjska ul. 11",46.0658525,14.5135786
2450,"OŠ A. Besednjak, Celjska ul. 11",46.0658525,14.5135786
2451,"MČ Tabor, Metelkova 63",46.5420248,15.6435255
2453,"OŠ S. Klavore, Štrekljeva ul. 31",46.5356787,15.6675561
2454,"OŠ S. Klavore, Štrekljeva ul. 31",46.5356787,15.6675561
2455,"OŠ M. Konšak, Prekmurska ul. 67",46.5352925,15.6730675
2456,"OŠ M. Konšak, Prekmurska ul. 67",46.5352925,15.6730675
2457,"Center za zaščito in reševanje,Velika Polana 109a",46.1199444,14.8153333
2458,"Medgeneracijski center (Bukovje),Mala Polana 42",46.1199444,14.8153333
2459,"Medgeneracijski center, Brezovica 47a",46.5915703,16.3371367
2461,"Vaški dom Trnje, Trnje 46",46.5826504,16.3051071
2462,"Vaški dom Žižki, Žižki 48b",46.5694369,16.3049291
2463,"Gasilski muzej PGD, Dolnja Bistrica 72c ",46.5402005,16.2904741
2464,"Gasilski dom, Srednja Bistrica 52a",46.552206,16.278712
2465,"Gasilski dom, Gornja Bistrica 116a",46.5536051,16.2664355
2466,"Športno medgeneracijski center, Kobilje 16a",46.6821003,16.3939604
2467,"Zadružni dom, Pince Marof 30",46.5156432,16.5054062
2470,"Vaški dom Čentiba, Čentiba, Glavna ul.92",46.5514901,16.4834173
2475,"Vaški dom Dolga vas, Opekarniška c.2",46.2422105,15.2748401
2476,"Vaški dom Trimlini, Trimlini 33",46.5431332,16.4622459
2477,"Lendava I - DOŠ I Lendava, Kranjčeva ulica 44",46.5566448,16.4592538
2478,"Lendava II-Center za zaš. in reševanje,Glavna u.96",46.1199444,14.8153333
2479,"Lendava III-Dvoj. srednja šola, Kolodvorska ul. 2e",46.5647103,16.4473373
2482,"Vaški dom Kamovci, Kamovci 53",46.6306425,16.3795141
2483,"Vaško gasilski dom Žitkovci, Žitkovci 32",46.6427839,16.3744745
2484,"Gasilski dom, Radmožanci 39a",46.6156751,16.3825622
2485,"Vaško gasilski dom Strehovci, Strehovci 29",46.6604988,16.3193408
2486,"Dobrovnik I-Center za zaš. in reše.,Dobrovnik 297j",46.1199444,14.8153333
2489,"Vaški dom Gaberje, Gaberje, Glavna ul.52",46.5559103,16.400321
2492,"Hotiza - gasilski dom, Hotiza, Petrova ul. 16",46.5502934,16.3587325
2496,"Vaško,kulturni in gasil.dom Gomilica, Gomilica 49",46.600001,16.3041375
2497,"Vaško gasilski dom Nedelica, Nedelica 132",46.6140901,16.3314959
2498,"Vaško gasilski dom Renkovci, Renkovci 68",46.635404,16.295156
2503,"Turnišče II,OŠ Turnišče,Turnišče,Prešernova ul.2",46.1199444,14.8153333
2504,"Šola Runeč, Runeč 26",46.4628612,16.1300383
2505,"Mlakar Franc, Pavlovski Vrh 1",46.4513278,16.1755435
2506,"KS Ivanjkovci, Ivanjkovci 1",46.4586841,16.1558199
2507,"Petek Nives, Cerovec Stanka Vraza 31",46.4827533,16.1669846
2508,"GD Žerovinci, Žerovinci 7",46.4841153,16.1514104
2509,"Trstenjak Marija, Lahonci 1",46.4786565,16.1280582
2510,"Gorjak Zorica, Stanovno 47",46.4596934,16.1455866
2511,"GD Trnovci, Trnovci 4",46.4999075,16.0415114
2512,"GD Ključarovci, Spodnji Ključarovci 13",46.44902,16.1079114
2513,"GD Pršetinci, Pršetinci 24",46.4904248,16.1100488
2514,"GD Koračice, Koračice 15",46.4909707,16.0832205
2515,"DK Sveti Tomaž, Sveti Tomaž 44",46.488406,16.1087407
2516,"GD Savci, Savci 68",46.4729469,16.0467814
2517,"GD Vitan, Vitan 4",46.4387516,16.2438348
2518,"KS Kog, Kog 7",46.4556041,16.2533362
2519,"Balažic Marijana, Gomila pri Kogu 25",46.4751119,16.2397904
2520,"Janežič Avgust, Veliki Brebrovnik 41",46.4489049,16.1969226
2521,"GVD Hermanci, Hermanci 55a",46.4794541,16.2242382
2522,"DK Miklavž pri Ormožu, Miklavž pri Ormožu 35",46.4594242,16.2122418
2523,"GD Središče ob Dravi, Trg talcev 3",46.2268684,14.6108186
2524,"OŠ Središče ob Dravi, Slovenska c. 22",46.0325998,14.0232855
2525,"ČD Grabe, Grabe 31",46.3970927,16.2587545
2526,"Brunarica RD Godeninci, Godeninci bš",46.4220622,16.2650212
2527,"DK Obrež, Obrež 85",46.3970607,16.2451821
2528,"Zajc Jože, Šalovci 12",46.4161532,16.2312782
2529,"VD Lešnica, Lešnica 20a",46.4376188,16.1328043
2530,"Bogša Ivan, Litmerk 15b",46.4364239,16.1560612
2531,"VD Dobrava, Dobrava 17b",46.4206191,16.149148
2532,"GD Hardek, Hardek 15",46.4130872,16.1542406
2533,"VD Pavlovci, Pavlovci 15e",46.4201117,16.1711157
2534,"Stara šola Hum, Hum pri Ormožu 1",46.4150473,16.1992471
2535,"GD Loperšice, Loperšice 3",46.4046891,16.2021712
2536,"VD Frankovci, Frankovci 26a",46.3989813,16.1936573
2537,"VD Pušenci, Pušenci 27a",46.402502,16.1758214
2538,"DD Ormož, Ljutomerska c. 30",46.4077889,16.157274
2539,"DK Ormož, Skolibrova ul. 17",46.408609,16.1492047
2540,"Dom MZU Ormož, Ul. dr. Hrovata 8",46.4068164,16.1435327
2541,"Leben Miran, Hajndl 1",46.4135347,16.124898
2542,"GD Velika Nedelja, Velika Nedelja 8a",46.4171307,16.1116086
2543,"GD Senešci, Senešci 9",46.4255208,16.0899568
2544,"Cimerman Janko, Šardinje 54a",46.4324859,16.1214839
2545,"GD Trgovišče, Trgovišče 31",46.4135896,16.0943593
2546,"Bombekova hiša, Velika Nedelja 10",46.4201114,16.1109449
2547,"Vesenjak Mihaela, Vičanci 10",46.4294881,16.0798916
2548,"GD Cvetkovci, Cvetkovci bš",46.4132063,16.065103
2549,"VD Osluševci, Osluševci 20",46.4094073,16.0440901
2550,"KS Podgorci, Podgorci 23b",46.4274017,16.0572199
2551,"GD Bresnica, Bresnica 19",46.4355965,16.0386788
2552,"Megla Albin, Strjanci 19",46.4414409,16.0523367
2553,"CEZANJEVCI - GASILSKI DOM, Cezanjevci 46a",46.5197808,16.1493449
2554,"VOGRIČEVCI - GASILSKI DOM, Vogričevci 13a",46.5180678,16.1136809
2555,"CVEN - GASILSKI DOM, Cven 49a",46.5429279,16.220537
2556,"MOTA - GASILSKI DOM, Mota 16b",46.5487438,16.2237814
2557,"KRAPJE - GASILSKI DOM SP. KRAPJE, Krapje 43",46.5597252,16.2059419
2558,"ŠALINCI - GASILSKI DOM, Šalinci 29",46.5520282,16.1787657
2559,KULTURNI DOM Križevci pri Ljutomeru 11,46.1199444,14.8153333
2560,"STARA NOVA VAS - GASILSKI DOM, Stara Nova vas 27a",46.5814084,16.1204113
2561,"BUČEČOVCI - GASILSKI DOM, Bučečovci 19",46.585934,16.1059626
2562,"VUČJA VAS - GASILSKI DOM, Vučja vas 2",46.5954215,16.104135
2563,"TRGOVINA MS, Ključarovci pri Ljutomeru 19",46.5501314,16.1379589
2564,"LUKAVCI - GASILSKI DOM, Lukavci 8",46.5409834,16.1505749
2565,"LJUTOMER - DOM KULTURE, Prešernova ulica 20",46.5634106,15.651903
2566,"LJUTOMER-GIMNAZIJA F. MIKLOŠIČA, Prešernova ul. 34",46.5650982,15.651841
2567,"LJUTOMER - DOM UPOKOJENCEV, Ormoška cesta 33",46.5157956,16.2024969
2568,"BABINCI/NORŠINCI-GASILSKI DOM, Babinci 20",46.5404116,16.1829854
2569,"SP. KAMENŠČAK - GASILSKI DOM, Sp. Kamenščak 35f",46.5145944,16.1716121
2570,"LOGAROVCI - BIVŠA KS, Logarovci 22",46.5495363,16.1109134
2571,"MALA NEDELJA - KULTURNI DOM, Mala Nedelja 21",46.522948,16.0531399
2573,"RADOSLAVCI - GASILSKI DOM, Radoslavci 15c",46.5247165,16.1001026
2574,"RADOMERJE - GASILSKI DOM, Radomerje 2",46.5026459,16.1853425
2575,"ŠAFARSKO - DOM KULTURE, Šafarsko 42",46.5197653,16.2840798
2576,"VEŠČICA - GOSTILNA MARINKA, Veščica 5",46.6654319,16.125549
2577,"STARA CESTA - GASILSKI DOM MEKOTNJAK, Mekotnjak 29",46.5053298,16.144016
2578,"STROČJA VAS - OSNOVNA ŠOLA, Stročja vas 101",46.5083929,16.2240789
2579,"PRISTAVA - GASILSKI DOM, Pristava 30d",46.525276,16.2387875
2580,"PODGRADJE - GASILSKI DOM, Podgradje 17",46.5067381,16.2139157
2581,"VERŽEJ-OBČINA VERŽEJ, Ul. bratstva in enotnosti 8",46.5803143,16.1647863
2582,"Vaško-gasilski dom Cankova, Cankova 30a",46.718981,16.0191653
2583,"Vaško-gasilski dom Domajinci, Domajinci 19a",46.7385964,16.043442
2584,"Vaško-gasilski dom Gerlinci, Gerlinci 26",46.7614059,16.005998
2585,"Vaško-gasilski dom Korovci, Korovci 25",46.7288814,16.0037963
2586,"Gasilsko-vaški dom Krašči, Krašči 69",46.7496709,16.0299163
2587,"Vaško-gasilski dom Gornji Črnci, Gornji Črnci 11",46.7376111,16.0239389
2588,"Gasilsko-vaški dom Skakovci, Skakovci 47",46.7068745,16.0493895
2590,"Vaško-gasilski dom Tišina, Tišina 47",46.6531144,16.0853696
2591,"Vaško-gasilski dom Borejci, Borejci 49",46.6805067,16.0987935
2592,"Športno rekreacijski center Gradišče,Gradišče 62b",46.1199444,14.8153333
2593,"Vaško-gasilski dom Murski Črnci, Murski Črnci 43",46.6367639,16.1138809
2594,"Vaško-gasilski dom Petanjci, Petanjci 65",46.6493644,16.0665635
2595,"Vaško-gasilski dom Rankovci, Rankovci 33",46.6724375,16.0849039
2596,"Vaško-gasilski dom Tropovci, Kolesarska ulica 64",46.6485861,16.096243
2597,"Vaško-gasilski dom Vanča vas, Vanča vas 43b",46.6703875,16.0916874
2599,"Vaško-gasilski dom Krajna, Krajna 25",46.6842837,16.0578458
2602,"Vaško-gasilski dom Križevci, Križevci 153b",46.7812484,16.2349739
2604,"Vaško-gasilski dom Kukeč, Kukeč 21",46.7528826,16.2157623
2605,"Vaško-gasilski dom Panovci, Panovci 31",46.7618634,16.2301187
2606,"Vaška dvorana Gornji Petrovci, Gornji Petrovci 32",46.8048221,16.2184118
2607,"Vaško-gasilski dom Peskovci, Peskovci 30",46.8063978,16.2466092
2608,"Vaško-gasilski dom Šulinci, Šulinci 44",46.8281583,16.1953798
2609,"Vaško-gasilski dom Adrijanci, Adrijanci 53",46.8192988,16.2367988
2610,"Vaško-gasilski dom Boreča, Boreča 31",46.8363083,16.1477375
2611,"Vaško-gasilski dom Lucova, Lucova 44",46.8305124,16.2083891
2612,"Vaško-gasilski dom Martinje, Martinje 25",46.8475374,16.1491437
