,Volilna_Enota,Volilni_Okraj,ID_Volisca,Volisce,Št. volilnih upr.,Udelezba-N,Udelezba-%,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,SD-N,SD-%,RESNICA-N,RESNICA-%,MI_SOCIALISTI_N,MI_SOCIALISTI-%,GLAS_UPOKOJENCEV-n,GLAS_UPOKOJENCEV-%,SDS-N,SDS-%,LEVICA-N,LEVICA-%,ZAUPANJE- št. glasov,ZAUPANJE- odstotek,PREROD-N,PREROD-%,PIRATI-N,PIRATI-%,NSI-N,NSI-%,SVOBODA-N,SVOBODA-%,ZELENI+SG- št. glasov,ZELENI+SG- odstotek,SLOGA- št. glasov,SLOGA- odstotek,REŠITEV- št. glasov,REŠITEV- odstotek,DEMOKRATI-N,DEMOKRATI-%,SNS- št. glasov,SNS- odstotek,ALTERNATIVA- št. glasov,ALTERNATIVA- odstotek
190,1,2,9705004,OMNIA od: 5004 - za: 1002,0,4,0.0,4,4,0,1.0,0,0.0,2,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
191,1,2,9705006,OMNIA od: 5006 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
192,1,2,9705007,OMNIA od: 5007 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
193,1,2,9705009,OMNIA od: 5009 - za: 1002,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
194,1,2,9705010,OMNIA od: 5010 - za: 1002,0,1,0.0,1,1,0,1.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
195,1,2,9705011,OMNIA od: 5011 - za: 1002,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
196,1,2,9706001,OMNIA od: 6001 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
197,1,2,9706003,OMNIA od: 6003 - za: 1002,0,6,0.0,6,6,0,1.0,0,0.0,1,0.166667,0,0.0,0,0.0,1,0.166667,1,0.166667,0,0.0,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
198,1,2,9706004,OMNIA od: 6004 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
199,1,2,9706005,OMNIA od: 6005 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
200,1,2,9706006,OMNIA od: 6006 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
201,1,2,9706007,OMNIA od: 6007 - za: 1002,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
202,1,2,9706008,OMNIA od: 6008 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
203,1,2,9706009,OMNIA od: 6009 - za: 1002,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,,,,,0,0.0,0,0.0,0,0.0
204,1,2,9706010,OMNIA od: 6010 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
205,1,2,9706011,OMNIA od: 6011 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
206,1,2,9707001,OMNIA od: 7001 - za: 1002,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
207,1,2,9707002,OMNIA od: 7002 - za: 1002,0,1,0.0,1,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
208,1,2,9707003,OMNIA od: 7003 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
209,1,2,9707004,OMNIA od: 7004 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
210,1,2,9707008,OMNIA od: 7008 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
211,1,2,9708001,OMNIA od: 8001 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
212,1,2,9708002,OMNIA od: 8002 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
213,1,2,9708003,OMNIA od: 8003 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
214,1,2,9708005,OMNIA od: 8005 - za: 1002,0,5,0.0,5,5,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,2,0.4,0,0.0,,,,,0,0.0,0,0.0,0,0.0
215,1,2,9708006,OMNIA od: 8006 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
216,1,2,9708007,OMNIA od: 8007 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
217,1,2,9708008,OMNIA od: 8008 - za: 1002,0,0,0.0,0,0,0,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,0,0.0,0,0.0,0,0.0
218,1,2,9708010,OMNIA od: 8010 - za: 1002,0,2,0.0,2,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,,,,,0,0.0,0,0.0,0,0.0
219,1,2,97099,OMNIA od: 9999 - za: 1002,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
220,1,2,99601,Veleposlaništvo RS v Buenos Airesu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
221,1,2,99602,Veleposlaništvo RS v Canberri,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
222,1,2,99603,Veleposlaništvo RS na Dunaju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
223,1,2,99604,Generalni konzulat RS v Celovcu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
224,1,2,99605,Veleposlaništvo RS v Bruslju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
225,1,2,99606,Veleposlaništvo RS v Sarajevu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
226,1,2,99607,Veleposlaništvo RS v Pragi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
227,1,2,99608,Veleposlaništvo RS v Podgorici,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
228,1,2,99610,Veleposlaništvo RS v Kopenhagnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
229,1,2,99611,Veleposlaništvo RS v Parizu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
230,1,2,99612,Veleposlaništvo RS v Atenah,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
231,1,2,99613,Veleposlaništvo RS v Zagrebu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
232,1,2,99615,Generalni konzutat RS v Trstu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
233,1,2,99618,Veleposlaništvo RS v Ottawi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
234,1,2,99619,Generalni konzulat RS v Torontu (v prostorih Slovenskega centra),0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
235,1,2,99620,Veleposlaništvo RS v Budimpešti,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
236,1,2,99621,Veleposlaništvo RS v Skopju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
237,1,2,99622,Veleposlaništvo RS v Varšavi,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
238,1,2,99625,Veleposlaništvo RS v Madridu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
239,1,2,99627,Veleposlaništvo RS v Bernu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
240,1,2,99628,Veleposlaništvo RS v Londonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
241,1,2,99629,Veleposlaništvo RS v Washingtonu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
242,1,2,99631,Generalni konzutat RS v Clevelandu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
243,1,2,99632,Veleposlaništvo RS v Berlinu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
244,1,2,99633,Generalni konzulat RS v Münchnu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
245,1,2,99634,Veleposlaništvo RS v Beogradu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
246,1,2,99635,"Veleposlaništvo RS pri Svetem sedežu, Vatikan",0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
247,1,2,99636,Veleposlaništvo RS v Haagu,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
248,1,2,99651,Veleposlaništvo RS v Abu Dabiju,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
249,1,2,99699,DKP + pošta tujina na DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
250,1,2,997,Po pošti v Sloveniji OVK,0,38,0.0,38,38,0,1.0,1,0.026316,0,0.0,0,0.0,1,0.026316,10,0.263158,0,0.0,1,0.026316,2,0.052632,0,0.0,5,0.131579,12,0.315789,1,0.026316,,,,,4,0.105263,1,0.026316,0,0.0
251,1,2,9971000,Po pošti v Sloveniji VKVE,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
252,1,2,99799,Po pošti v Sloveniji DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
253,1,2,998,Po pošti v tujini OVK,0,93,0.0,93,79,14,1.0,4,0.050633,2,0.025316,0,0.0,1,0.012658,16,0.202532,15,0.189873,1,0.012658,1,0.012658,0,0.0,2,0.025316,29,0.367089,3,0.037975,,,,,5,0.063291,0,0.0,0,0.0
254,1,2,9981000,Po pošti v tujini VKVE,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
255,1,2,99899,Po pošti v tujini DVK,0,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
256,1,2,999,Posebni volilni imenik,790,0,0.0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,,0,,0,
257,1,3,1,"Klub upokojencev Begunje,Begunje na Gorenjskem 23",891,586,0.6577,586,579,7,1.0,28,0.048359,61,0.105354,1,0.001727,5,0.008636,150,0.259067,19,0.032815,2,0.003454,27,0.046632,26,0.044905,62,0.107081,147,0.253886,1,0.001727,,,,,38,0.06563,9,0.015544,3,0.005181
258,1,3,2,"Podružnična šola Begunje, Begunje na Gorenj. 27 b",656,422,0.6433,422,421,1,1.0,30,0.071259,32,0.07601,2,0.004751,1,0.002375,118,0.280285,22,0.052257,1,0.002375,14,0.033254,7,0.016627,45,0.106888,109,0.258907,0,0.0,,,,,22,0.052257,15,0.035629,3,0.007126
259,1,3,3,"GASILSKO ORODIŠČE, pri hiši Konc, Dvorska vas 20a",140,105,0.75,105,105,0,1.0,4,0.038095,10,0.095238,1,0.009524,0,0.0,29,0.27619,7,0.066667,1,0.009524,2,0.019048,2,0.019048,8,0.07619,21,0.2,0,0.0,,,,,16,0.152381,4,0.038095,0,0.0
260,1,3,4,"Gasilski dom Slatna, Slatna 15",127,95,0.748,95,94,1,1.0,6,0.06383,10,0.106383,0,0.0,0,0.0,31,0.329787,5,0.053191,0,0.0,9,0.095745,3,0.031915,3,0.031915,17,0.180851,0,0.0,,,,,7,0.074468,3,0.031915,0,0.0
