,Volilna enota,Volilni_Okraj,ID Volišča,Volišče,Št. volilnih upr.,Udeležba,Odstotek udeležbe,Št. oddanih glasovnic,Št. veljavnih glasovnic,Št. neveljavnih glasovnic,Odstotek preštetih glasovnic,Glasovi ZA,Odstotek glasov ZA,Glasovi PROTI,Odstotek glasov PROTI
2035,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,25,"GD Stopiče, Stopiče 3, 8322 Stopiče",1346,639,0.4747,639,638,1,1.0,200,0.31348,438,0.68652
2036,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,26,"GD Stranska vas, Stranska vas 70, 8000 Novo mesto",533,226,0.424,226,225,1,1.0,81,0.36,144,0.64
2037,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,29," ZDD Uršna sela, Vaška c. 4 , 8323  Uršna sela",592,231,0.3902,231,231,0,1.0,120,0.519481,111,0.480519
2038,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,31,"OŠ Brusnice, Velike Brusnice 101, 8321 Brusnice",695,308,0.4432,308,308,0,1.0,98,0.318182,210,0.681818
2039,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,32,"OŠ Žužemberk, Baragova c. 1, 8360 Žužemberk",1017,504,0.4956,504,502,2,1.0,133,0.26494,369,0.73506
2040,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,33,"Kartuzija Pleterje, Drča 1, 8310 Šentjernej",214,86,0.4019,86,86,0,1.0,15,0.174419,71,0.825581
2041,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,34,"GD Cerov Log, Cerov Log 1, 8310 Šentjernej",192,103,0.5365,103,102,1,1.0,30,0.294118,72,0.705882
2042,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,35,"Karlovček d.o.o.,Vrh pri Šentj. 5,8310 Šentjernej",495,262,0.5293,262,262,0,1.0,56,0.21374,206,0.78626
2043,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,36,"T. Pirnar - Dolenja Brezovica, Dolenja Brezovica 1",335,200,0.597,200,197,3,1.0,66,0.335025,131,0.664975
2044,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,37,"GD Dolenja Stara vas, Dolenja Stara vas 43",342,161,0.4708,161,161,0,1.0,27,0.167702,134,0.832298
2045,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,38,"GD Dol. Mokro Polje, D.M.Polje 4, 8310 Šentjernej",294,161,0.5476,161,161,0,1.0,37,0.229814,124,0.770186
2046,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,39,"GD Dol. Maharovec, D.Maharovec 19,8310 Šentjernej",359,175,0.4875,175,174,1,1.0,38,0.218391,136,0.781609
2047,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,40,"M. Tajčman-Gorenja Gomila, Gorenja Gomila 5",189,110,0.582,110,110,0,1.0,26,0.236364,84,0.763636
2048,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,41,"GD Gorenja Stara vas,G.St. vas 21,8310 Šentjernej",145,73,0.5034,73,73,0,1.0,14,0.191781,59,0.808219
2049,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,42,"GD Gorenje Vrhpolje,G.Vrhpolje 86,8310 Šentjernej",510,240,0.4706,240,238,2,1.0,72,0.302521,166,0.697479
2050,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,43,"GD Groblje pri Prekopi, Groblje pri Prekopi 36",451,206,0.4568,206,203,3,1.0,32,0.157635,171,0.842365
2051,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,44,"GD Orehovica, Orehovica 57, 8310 Šentjernej",482,217,0.4502,217,217,0,1.0,70,0.322581,147,0.677419
2052,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,45,"A. Turk - Roje, Roje 12, 8310 Šentjernej",276,115,0.4167,115,114,1,1.0,21,0.184211,93,0.815789
2053,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,46,"Mizarstvo Cvelbar, Mršeča vas 1, 8310 Šentjernej",178,92,0.5169,92,92,0,1.0,16,0.173913,76,0.826087
2054,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,48,"OŠ Šentjernej, Prvomajska c. 9, 8310 Šentjernej",635,295,0.4646,295,294,1,1.0,102,0.346939,192,0.653061
2055,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,49,"KC P. Trubarja Šentjernej, Trubarjeva c. 13",629,299,0.4754,299,299,0,1.0,128,0.428094,171,0.571906
2056,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,50,"GD Reber, Reber 16, 8360 Žužemberk",126,73,0.5794,73,73,0,1.0,12,0.164384,61,0.835616
2057,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,51,"GD Vrh pri Križu, Vrh pri Križu 17,8360 Žužemberk",113,72,0.6372,72,71,1,1.0,17,0.239437,54,0.760563
2058,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,52,"DK Veliko Lipje, Veliko Lipje 3, 8360 Žužemberk",122,67,0.5492,67,67,0,1.0,11,0.164179,56,0.835821
2059,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,53,"GD Šmihel pri Žužemberku, Šm. pri  Žužemberku 38",382,167,0.4372,167,167,0,1.0,28,0.167665,139,0.832335
2060,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,54,"GD Dolnji Ajdovec, Dolnji Ajdovec 21, 8361 Dvor",456,233,0.511,233,233,0,1.0,31,0.133047,202,0.866953
2061,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,55,"GD Hinje, Hinje 38, 8362 Hinje",157,71,0.4522,71,71,0,1.0,11,0.15493,60,0.84507
2062,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,56,"OŠ Prevole, Prevole 32, 8362 Hinje",97,46,0.4742,46,45,1,1.0,7,0.155556,38,0.844444
2063,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,57,"E.Škufca-Sela pri Hinjah,S.pri Hinjah11,8362Hinje",150,80,0.5333,80,80,0,1.0,7,0.0875,73,0.9125
2064,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,58,"GD Žvirče, Žvirče bš, 8362 Hinje",101,60,0.5941,60,60,0,1.0,7,0.116667,53,0.883333
2065,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,59,"OŠ Žužemberk, Podr. šola Dvor, 23d, 8361 Dvor",1056,571,0.5407,570,568,2,1.0,109,0.191901,459,0.808099
2066,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,901,Predčasno glasovanje,0,119,0.0,119,119,0,1.0,39,0.327731,80,0.672269
2067,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,997,Po pošti v Sloveniji OVK,0,13,0.0,13,13,0,1.0,0,0.0,13,1.0
2068,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,998,Po pošti v tujini OVK,0,0,0.0,0,0,0,,0,0.0,0,0.0
2069,VE 6000 - NOVO MESTO,VO 6002 - NOVO MESTO 1,999,Posebni volilni imenik,806,0,0.0,0,0,0,,0,0.0,0,0.0
2070,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,1,"RIC, Topliška c. 2, 8000 Novo mesto",957,422,0.441,422,417,5,1.0,181,0.434053,236,0.565947
2071,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,2,"Stara OŠ, Dolenje Karteljevo 29, 8000 Novo mesto",231,121,0.5238,121,121,0,1.0,36,0.297521,85,0.702479
2072,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,4,"Vrtec Pedenjped, Šegova ul. 22, 8000 Novo mesto",1141,482,0.4224,482,479,3,1.0,238,0.496868,241,0.503132
2073,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,5,"Prostori KS, Ul. Slavka Gruma 9, 8000 Novo mesto",1282,461,0.3596,461,459,2,1.0,231,0.503268,228,0.496732
2074,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,6,"Janez Miklič, Gorenje Kamence 9, 8000 Novo mesto",252,100,0.3968,100,100,0,1.0,18,0.18,82,0.82
2075,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,8,"DK KS Gotna vas, Jedinščica 58, 8000 Novo mesto",888,399,0.4493,399,398,1,1.0,163,0.409548,235,0.590452
2076,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,9,"OŠ Mali Slatnik, Mali Slatnik 7, 8000 Novo mesto",1166,559,0.4794,559,557,2,1.0,216,0.387792,341,0.612208
2077,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,10,"GD Križe, Križe 27, 8000 Novo mesto",385,175,0.4545,175,173,2,1.0,48,0.277457,125,0.722543
2078,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,11,"DK Regrča vas, Regrča vas 101, 8000 Novo  mesto",839,382,0.4553,382,382,0,1.0,199,0.520942,183,0.479058
2079,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,12,"GD Straža, Novomeška c. 1, 8351 Straža",615,288,0.4683,288,288,0,1.0,90,0.3125,198,0.6875
2080,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,13,"GD Dolenje Kamence,Dol. Kamence 3,8000 Novo mesto",1230,576,0.4683,576,572,4,1.0,194,0.339161,378,0.660839
2081,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,14,"KC J. Trdine, Novi trg 5, 8000 Novo mesto",582,230,0.3952,230,230,0,1.0,118,0.513043,112,0.486957
2082,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,15,"Vrtec Ciciban I, Ragovska ul. 18, 8000 Novo mesto",970,402,0.4144,402,399,3,1.0,222,0.556391,177,0.443609
2083,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,17,"OŠ Bršljin I, Kočevarjeva ul. 40, 8000 Novo mesto",1038,448,0.4316,448,448,0,1.0,216,0.482143,232,0.517857
2084,VE 6000 - NOVO MESTO,VO 6003 - NOVO MESTO 2,18,"Vrtec Ciciban II, Ragovska ul. 18,8000 Novo mesto",836,367,0.439,367,366,1,1.0,206,0.562842,160,0.437158
